356021.97000000	4710123.18000000	820.51000000
356026.97000000	4710123.18000000	820.51000000
356031.97000000	4710123.18000000	820.51000000
356036.97000000	4710123.18000000	820.51000000
356041.97000000	4710123.18000000	820.51000000
356046.97000000	4710123.18000000	820.51000000
356051.97000000	4710123.18000000	820.51000000
356056.97000000	4710123.18000000	820.51000000
356061.97000000	4710123.18000000	820.51000000
356066.97000000	4710123.18000000	820.51000000
356071.97000000	4710123.18000000	820.51000000
356076.97000000	4710123.18000000	820.51000000
356081.97000000	4710123.18000000	820.51000000
356086.97000000	4710123.18000000	820.51000000
356091.97000000	4710123.18000000	820.51000000
356096.97000000	4710123.18000000	820.51000000
356101.97000000	4710123.18000000	820.51000000
356106.97000000	4710123.18000000	820.51000000
356111.97000000	4710123.18000000	820.51000000
356116.97000000	4710123.18000000	820.51000000
356121.97000000	4710123.18000000	820.51000000
356126.97000000	4710123.18000000	820.51000000
356131.97000000	4710123.18000000	820.51000000
356136.97000000	4710123.18000000	820.51000000
